external_gene_name	entrezgene
LINC01277	100507489
DIO2-AS1	100628307
GSDMC	56169
DIO2	1734
LINC00698	285401
RNF115	27246
SPANXB1	728695
AIG1	51390
FAM185A	222234
CD160	11126
LINC01276	103106903
ZFYVE27	118813
FOXP4-AS1	101060264
KIF2A	3796
HRH1	3269
MIR9-3HG	254559
SCAND1	51282
USH1C	10083
AC006372.3	101927914
BCL2L2	599
ANKRD54	129138
AC073130.1	102724434
PRR14L	253143
TES	26136
AL445686.2	100506985
CD99	4267
LRRC69	100130742
TSHR	7253
RCAN3	11123
OR4S1	256148
FBN3	84467
BTN3A3	10384
PPP1R3E	90673
ZNF266	10781
OR4C5	79346
OR4C3	256144
SLC26A7	115111
UTP20	27340
MTIF3	219402
TUBBP5	643224
ZNF674	641339
OR4A47	403253
AL954642.1	101928932
LINC02400	101927038
MTOR-AS1	100873935
BX248084.2	101929006
UPK3A	7380
ANGPTL7	10218
ZNF674-AS1	401588
CHCHD5	84269
SEPT7P2	641977
GXYLT1	283464
CHST7	56548
CKS2	1164
PPP2R5C	5527
NOL12	79159
SCGB3A1	92304
PPP1R14D	54866
FIBP	9158
BX005432.1	101929006
AC134312.1	400553
DNPEP	23549
PIAS3	10401
EIF3L	51386
SLC25A25	114789
SPINT1-AS1	102724362
CLPTM1	1209
NRG3	10718
SPINT1	6692
DHRS7	51635
IPO11	51194
IPO11	101180901
LZTR1	8216
FLJ42351	400999
AC005083.1	100506098
CEP128	145508
TMEM186	25880
LINC02182	101928880
ARPIN	348110
KRT10	3858
ZNF469	84627
TMEM99	147184
ATPAF2	91647
C15orf38-AP3S2	100526783
TAF1	6872
PDE2A	5138
MAP3K11	4296
GIMD1	100507096
PCNX4	64430
FHIT	2272
NUP205	23165
GANC	2595
ZNF30	90075
NUDT17	200035
AP3S2	10239
B3GAT3	26229
FAM49B	51571
ARL1	400
CTSW	1521
SLC9A7	84679
AC007262.2	101928462
MIF	4282
TMTC3	160418
SLC25A25-AS1	100289019
NAIF1	203245
LDOC1	23641
CTPS1	1503
DRC3	83450
MMS19	64210
AC099342.1	101927769
MIF-AS1	284889
SPANXC	64663
SLC2A11	66035
LRRC70	100130733
NCMAP	400746
RARG	5916
ASB6	140459
AC004130.1	101927811
PDCD6IP	10015
NORAD	647979
CDY1	9085
CAPRIN1	4076
ITGB8	3696
F2R	2149
DHRS2	10202
MX1	4599
PKD2L1	9033
OR7E12P	10821
AC026725.1	101929109
TSSC2	650368
NTMT1	28989
IQGAP2	10788
CACNA1S	779
TRPC5OS	100329135
ANKRD35	148741
IQSEC1	9922
AC127526.2	101927708
TRPC5	7224
TMEM87A	25963
MLH1	4292
SPIC	121599
NDUFAF5	79133
GCH1	2643
AC235097.1	645188
SPANXA1	30014
KITLG	4254
SPANXA2	728712
ITGA10	8515
PLOD2	5352
SPANXA2-OT1	619455
SYNPR	132204
C9orf50	375759
NT5C3B	115024
DKK2	27123
DEK	7913
CLEC7A	64581
SYNPR-AS1	100874016
AL391839.1	102031319
EPC1	80314
LIN52	91750
AC019257.1	101928058
ASCL5	647219
RGP1	9827
INGX	27160
AC005481.1	105375614
VSX2	338917
GHITM	27069
TMEM9	252839
CYP1B1-AS1	285154
AC053503.2	105373884
UBLCP1	134510
CYP4Z2P	163720
FAM118A	55007
MSMP	692094
PEX11B	8799
LINC01208	100505547
LINC01209	101928684
RELB	5971
ASAP3	55616
NAA15	80155
GNRHR2	114814
CLDN15	24146
SRRM1	10250
LIX1L-AS1	105371260
AL357507.1	101928516
RMDN2-AS1	101410544
LIX1L	128077
RNF222	643904
AC023310.1	100996379
TTTY3	114760
GOLGA6L6	727832
AL035660.2	105372630
POLR3GL	84265
XG	7499
RMDN2	151393
LINC01847	101927766
AC008691.1	285626
CSTF1	1477
ABHD1	84696
IL12B	3593
FCHO2	115548
RBM8A	9939
AC055855.2	105370868
DIS3L	115752
FLT4	2324
PPM1J	333926
LINC01845	285627
ADRA1B	147
PREB	10113
TRIM59	286827
ZNF792	126375
AHCTF1P1	285116
SLC4A10	57282
ADAT2	134637
LINC02060	102546226
TTC1	7265
TMEM161B	153396
SCP2	6342
TGFBR3	7049
ANKRD34A	284615
C3orf80	401097
EBP	10682
ARAP3	64411
IFT80	57560
TXNIP	10628
ME1	4199
PWWP2A	114825
RHOC	389
MGARP	84709
RNF144B	255488
KDM3B	51780
ADGRL2	23266
UNC13C	440279
SLC17A3	10786
RAB33B	83452
MYD88	4615
WDHD1	11169
ALKBH5	54890
HJV	148738
NDUFC1	4717
CYP1B1	1545
WDYHV1	55093
WDR1	9948
F2RL2	2151
SAYSD1	55776
DBI	1622
TIMM50	92609
DRG2	1819
LINC01916	107985128
RTL4	340595
LINC02389	400046
KCNK5	8645
LINC01719	101928979
GPKOW	27238
LINC02231	109729131
LHFPL1	340596
WIF1	11197
LINC02226	729506
MIR4458HG	100505738
MYH10	4628
TRIM49B	283116
CDH7	1005
SPANXD	64648
ADPRH	141
KLHL10	317719
S100B	6285
MAGEC3	139081
TRIM64C	646754
GANAB	23193
CCL5	6352
ZNF629	23361
BCAR4	400500
MAGEC1	9947
IGFN1	91156
SMC1B	27127
INF2	64423
DMRT1	1761
SCD	6319
SFRP5	6425
STK11IP	114790
IL4R	3566
AC021148.1	401127
COPE	11316
AC240565.1	101929823
LINC01756	101928460
SNTN	132203
NOTCH2NLA	388677
NOTCH2NLA	100996717
SHISA2	387914
FIS1	51024
LIAS	11019
RPIA	22934
LINC02199	101929284
LINC01648	101929406
TMEM161B-AS1	100505894
RHCG	51458
ITIH5	80760
NBPF10	100132406
CASS4	57091
OLMALINC	90271
CLIC5	53405
PKP1	5317
PRPS1L1	221823
RPS2P32	256355
CD86	942
SEMA5A-AS1	101929338
TMEM171	134285
SEMA5A	9037
TBR1	10716
SMARCA5	8467
TG	7038
AC025272.1	105370829
SMC4	10051
PABPC1L	80336
ID4	3400
TMEM244	253582
AL022068.1	100506885
PARS2	25973
AGAP4	119016
TTC22	55001
RNF6	6049
YAF2	10138
PPP1R1C	151242
SLC35E2A	9906
AC067969.2	107985290
RYR1	6261
SLC6A2	6530
LINC00866	100505561
R3HDM1	23518
MAGEC2	51438
SMARCA5-AS1	100128055
MYO15A	51168
DBET	100419743
TRAF3IP2-AS1	643749
CHID1	66005
CDK11A	728642
WNT8B	7479
PCNX3	399909
AC011487.2	284379
NDEL1	81565
DPRX	503834
ALDH1A1	216
REV3L	5980
TBC1D25	4943
TRA2A	29896
PRSS35	167681
LINC02458	728084
THRA1/BTR	105371807
AC133552.2	554206
AL137230.1	105370616
DLL3	10683
FOXN3-AS2	29018
SLC20A1	6574
EFCAB11	90141
SKAP1	8631
LEMD3	23592
DUSP6	1848
CRTAC1	55118
LINC01640	105373006
PRRX2	51450
TOMM34	10953
PRRX2-AS1	101929437
HOMER3-AS1	102724360
DDX49	54555
CLIP4	79745
PTGES	9536
DHRS4-AS1	55449
ANKRD36BP2	645784
NLRP12	91662
DHRS4L1	728635
MATN1	4146
ZNF560	147741
LINC02175	283887
LAD1	3898
DHRS4	10901
RIBC2	26150
POC1B	282809
MATN1-AS1	100129196
SLA	6503
SLFNL1-AS1	100507178
MFSD5	84975
SLC4A4	8671
SCMH1	22955
LINC00928	283761
RPL9	6133
CD99L2	83692
SLC17A2	10246
TICRR	90381
FOXN3	1112
RSL24D1	51187
GRAMD1A	57655
SRP68	6730
GOLGA7B	401647
ANKRD63	100131244
PLCB2	5330
ZFPM1	161882
IKBKB	3551
TNNT2	7139
HOMER3	9454
DAB2	1601
HDDC2	51020
THOC7-AS1	100874039
THOC7	80145
KIF7	374654
FOXN3-AS1	400236
PROCA1	147011
LEXM	163747
POC1B-GALNT4	100528030
ZACN	353174
DNAI2	64446
GALNT4	8693
TECTA	7007
AC117505.1	105369937
FAM19A3	284467
ATXN7	6314
CISTR	102216268
RP2	6102
TPD52L1	7164
HOXC13	3229
EXOC7	23265
ADSSL1	122622
HOXC13-AS	100874366
UQCRC1	7384
DHRS4L2	317749
SLPI	6590
CENPU	79682
MYBPC1	4604
LDHA	3939
ATP2B1	490
TBCEL	219899
C3orf49	132200
ZFX-AS1	100873922
ZFX	7543
CMTR2	55783
TOR1B	27348
CD226	10666
SLFNL1	200172
CACNA2D4	93589
SAMD3	154075
AZIN1	51582
BTN2A1	11120
KCNK17	89822
KIAA1755	85449
SECISBP2	79048
ATP10A	57194
TMEM52B	120939
AL157756.1	101927702
C9	735
PRIMPOL	201973
PPM1A	5494
SPANXN4	441525
DOK6	220164
C16orf72	29035
OLR1	4973
BPI	671
SUPT20HL2	170067
SUPT20HL1	100130302
EBLN1	340900
KCNK16	83795
OGT	8473
NUDT18	79873
AC119868.1	105372179
C2CD5	9847
MYADM	91663
DMRTA1	63951
SELENOV	348303
SPANXN3	139067
TRIM38	10475
LINC01239	441389
MRPL35	51318
EID2B	126272
TRAF3IP2	10758
EID2	163126
CHRNA7	1139
CLMP	79827
ATP2B1-AS1	338758
LINC01356	100996702
AL390729.1	105378912
AL359555.4	149684
LCMT1-AS1	102723510
TRPC2	7221
C17orf100	388327
GOLGA8CP	729786
SLC13A5	284111
AL136419.1	728635
MAGEF1	64110
FGF14-IT1	283480
FGF14-AS2	283481
SLC16A1	6566
RBM3	5935
ITGBL1	9358
ABCB5	340273
E2F2	1870
LINC02069	101928992
AKAP10	11216
ART5	116969
IGSF11-AS1	100506765
PCDH1	5097
DOCK2	1794
MDFI	4188
IGSF11	152404
TLR7	51284
CALB2	794
BRDT	676
PAXIP1-AS1	202781
HTR5A	3361
TWSG1	57045
MFSD6	54842
TLR8	51311
AKR7A2P1	246182
SLC16A1-AS1	100506392
HTR5A-AS1	100128264
MAGIX	79917
ID3	3399
ENPP4	22875
AL357055.3	100996251
TIMM23	100287932
MDS2	259283
ESPL1	9700
LAPTM5	7805
TAPT1	202018
LRIG2	9860
L3MBTL3	84456
WNT8A	7478
NEMP2	100131211
CCDC179	100500938
CYP4A11	1579
OTOG	340990
RSL1D1	26156
REEP2	51308
SVIP	258010
PAPSS1	9061
TOR1A	1861
FGF14	2259
AP001993.1	101929473
AZIN1-AS1	100506753
IPMK	253430
AP001782.1	105369541
BTN1A1	696
FOLH1	2346
ENPP5	59084
LINC02399	105369891
FGF14-AS1	100874081
SH3YL1	26751
AL445623.2	101929563
PDIA2	64714
LINC02392	105369893
CEP131	22994
LARGE-AS1	100506195
CES1P2	390732
LINC01778	105378622
KIF6	221458
CCER1	196477
ALOX15P1	100652883
LINC00615	439916
LINC01206	100996490
EPYC	1833
AC119427.1	101929343
NPR2	4882
SELENOM	140606
PODN	127435
RBPJL	11317
LARGE1	9215
TNNI1	7135
KERA	11081
CLIC4	25932
GRHL1	29841
TAPT1-AS1	202020
LUM	4060
ANKRD37	353322
C9orf78	51759
RIN2	54453
MAGI3	260425
RNASEH2B	79621
RUNX3	864
NPAT	4863
UFSP2	55325
ZNF426	79088
FGFR2	2263
PIANP	196500
AL136040.1	101928504
PTGES2	80142
SPIN2B	474343
GTF2A1	2957
USP20	10868
MATN4	8785
HIST1H1A	3024
FUT7	2529
SPAG8	26206
HIST1H3A	8350
INAFM2	100505573
ZNF426-DT	101928238
NPDC1	56654
AC124301.2	102723330
OR2Y1	134083
PHLDA3	23612
SLITRK4	139065
MYOD1	4654
RALBP1	10928
HOXC12	3228
LINC02177	101927009
C11orf65	160140
LINC01177	104355218
PRR30	339779
GINS1	9837
LINC01195	104266959
LINC01545	724087
CAMK1D	57118
CLASRP	11129
HOTAIR	100124700
JADE3	9767
SORBS3	10174
COL5A2	1290
CCDC9B	388115
ABCA2	20
HR	55806
RPL11	6135
RPS10P7	376693
STON2	85439
CSRP1	1465
HOXC11	3227
NCOA4	8031
PXDC1	221749
TCF23	150921
ATM	472
AC099552.2	105375589
AL138799.4	101927434
CCDC42	146849
NME5	8382
EGR1	1958
LINC02260	339978
KLK10	5655
AL391422.3	26240
TMSB4X	7114
DHCR24	1718
FAM50B	26240
AL050344.2	105376879
SLC1A7	6512
COX18	285521
PTGES2-AS1	389791
RHOV	171177
SYF2	25949
KIF19	124602
DES	1674
NPEPPS	9520
DCN	1634
ZNF513	130557
FUCA2	2519
FGF7	2252
GALR2	8811
POTEB2	100287399
SNX17	9784
AC116345.3	105379030
CISD1	55847
SDC3	9672
PEX3	8504
NLRX1	79671
INSYN2B	100131897
SERGEF	26297
TFEB	7942
SPANXN2	494119
RCAN2	10231
COPS2	9318
MFAP1	4236
LGALS13	29124
ADI1	55256
INSIG1	3638
FAM9C	171484
UBE2D1	7321
DELE1	9812
KLK11	11012
ACP1	52
SIX6	4990
AC025419.1	100507065
AC025419.1	105369187
C14orf39	317761
IPO9-AS1	100873949
IPO9	55705
LINC02454	105369807
MSRB3	253827
HOXC9	3225
NUP210	23225
HOXC-AS3	100874365
AL162586.1	102723566
MYH3	4621
HOXC4	3221
ENG	2022
CCDC22	28952
AC005176.1	100129935
PPP3CC	5533
HOXC5	3222
PDK1	5163
TFIP11	24144
LGALS16	148003
HOXC10	3226
PRMT2	3275
HOXC6	3223
LGALS17A	400696
CDH19	28513
ABCD4	5826
HIST1H4A	8359
HIST1H4B	8366
LINC02346	100128714
HOXC-AS2	100874364
HIST1H3B	8358
LGALS14	56891
NAV1	89796
HOXC8	3224
FOXP3	50943
ZNF121	7675
LRTM2	654429
HOXC-AS1	100874363
ELAVL2	1993
MAPRE2	10982
HIST1H2AB	8335
HIST1H2BB	3018
RGN	9104
AL359633.2	101926898
ZNF114	163071
GPR26	2849
LINC02308	100506700
RNASEH1	246243
ITGB2-AS1	100505746
ZNF114-AS1	105372429
AL590440.2	105378736
TMEM37	140738
GRM2	2912
KLK12	43849
HEY2	23493
ITGB2	3689
SARDH	1757
BTG1	694
EMP3	2014
HIST1H2BC	8347
RNASEH1-AS1	100506054
GALK2	2585
VPS18	57617
HIST1H2AC	8334
AMH	268
LINC01619	256021
HIST1H4C	8364
GYG2	8908
HIST1H1C	3006
HIST1H3C	8352
PLP2	5355
CERNA2	642934
CR388215.1	401247
HFE	3077
C10orf99	387695
LINC02523	643623
SRRD	402055
REEP1	65055
CCDC114	93233
N4BP2L2	10443
AC025164.1	101928617
KCNC1	3746
KIT	3815
ITGA6	3655
AMOT	154796
ATXN3L	92552
CLLU1	574028
C9orf139	401563
GS1-600G8.3	100093698
KLK13	26085
LINC01903	101927430
LINC02397	100507616
AC114689.3	643542
PDK3	5165
CLLU1OS	574016
LINC01193	348120
SCFD1	23256
FABP6	2172
LINC02136	105371333
C12orf10	60314
TPH1	7166
AC244205.2	105374855
PRICKLE1	144165
HNRNPLL	92906
CAV1	857
SIVA1	10572
CLK2P1	1197
PHTF1	10745
FBXO3	26273
KLHL11	55175
OAZ1	4946
CCDC126	90693
DLL4	54567
TMEM61	199964
SOCS4	122809
BSND	7809
BLACE	338436
SPDYE4	388333
AP003481.1	101929497
OPTN	10133
MAPRE1	22919
ELOA	6924
MAPK1IP1L	93487
TLE7	102723796
LINC02098	105369564
MSGN1	343930
N4BP2L2-IT2	116828
CCDC85B	11007
PFDN5	5204
ETF1	2107
N4BP2L1	90634
SPPL2B	56928
ELOA-AS1	100506963
CCNJL	79616
SLC2A4	6517
LINC00929	503519
EN2	2020
AC023794.2	100240734
FLJ12825	440101
MGAT1	4245
PAX8	7849
LINC02381	400043
ART1	417
AKT1	207
AC023794.3	100240735
SLC22A17	51310
RBM10	8241
IQCF6	440956
SMUG1	23583
UBE2NL	389898
LGALS3	3958
MSMB	4477
SIPA1	6494
FAM209A	200232
IQCF4	100506840
SHISA4	149345
AC015771.1	105376594
IQCF5-AS1	101928999
IQCF1	132141
ZC2HC1B	153918
RTF2	51507
CYP4X1	260293
SEC31B	25956
AGAP7P	653268
YBX2	51087
DUX4	100288687
IQCF2	389123
LMOD1	25802
TMEM241	85019
JSRP1	126306
JSRP1	105372240
IQCF5	389124
WDR76	79968
MFSD6L	162387
IQCF3	401067
PHGR1	644844
LINGO3	645191
LSM7	51690
TIMM17A	10440
DISP2	85455
SCTR	6344
OXSR1	9943
PHACTR2	9749
C1QTNF2	114898
PRICKLE3	4007
EEA1	8411
AC009403.1	100506302
ZBED8	63920
SLC11A2	4891
CDHR1	92211
RBM33	155435
C1orf123	54987
PEAK3	374872
GNB3	2784
AC243791.1	102724984
OCIAD1	54940
IZUMO3	100129669
AC009987.1	105378533
CPT2	1376
CPXM2	119587
BMI1	648
RNPEP	6051
TUSC1	286319
PCSK9	255738
COL12A1	1303
RNASEH2B-AS1	100874255
STK4-AS1	100505826
GRIN2A	2903
RUBCN	9711
LINC00461	645323
PAX8-AS1	654433
CFAP69	79846
GUCY1B2	2974
PLEKHG7	338809
PLEKHG7	440107
CNPY1	285888
LINC01777	284661
TMEM143	55260
FAM227B	196951
SEL1L	6400
HIST1H1T	3010
GCNT7	140687
TMEM174	134288
PITHD1	57095
TMEM89	440955
CASR	846
THYN1	29087
FBXO32	114907
PPHLN1	51535
TMPRSS2	7113
ANKMY1	51281
PEX5L	51555
NDUFB11	54539
DMRT3	58524
ALK	238
IGFBP1	3484
FYTTD1	84248
USP24	23358
CCDC3	83643
HIF1AN	55662
MEF2C	4208
SPANXN1	494118
MIR762HG	101928736
DAAM2	23500
LINC01467	101928559
CABLES1	91768
BCL7C	9274
COMMD3	23412
HOXB1	3211
LNCPRESS1	101927721
LTV1	84946
AC096564.1	101929595
AP2S1	1175
RTP3	83597
CDCA3	83461
SGMS2	166929
THUMPD3-AS1	440944
NAA20	51126
FOXD1	2297
EPB41L1	2036
NDUFB8	4714
PHACTR2-AS1	285740
PLA1A	51365
SCAMP2	10066
NINL	22981
PRKCG	5582
DCLRE1B	64858
KLK14	43847
PMM1	5372
SRGAP3-AS3	100288831
ELF3	1999
KLHL38	340359
MRPL48	51642
SETD5	55209
LINC01386	104355294
LINC01241	101929582
MBOAT1	154141
AL353753.1	100506422
PIGBOS1	101928527
CTU1	90353
CYP2U1	113612
C15orf65	145788
LINC02104	101926940
PSMA8	143471
DMRT2	10655
DNAAF4-CCPG1	100533483
LINC01361	101927498
PTPN22	26191
LINC02311	102724294
CERS4	79603
LINC02301	101928599
DNAAF4	161582
CSDC2	27254
TDP1	55775
HTR2C	3358
ARHGAP35	2909
KLF11	8462
AL590999.1	100505635
LCN2	3934
EPHX4	253152
MOCS1	4337
SLC13A4	26266
RASGEF1B	153020
CTF1	1489
LINC01203	100133123
IDO1	3620
RAB27A	5873
CLDN1	9076
AC090673.1	100129940
DYNC1H1	1778
SLITRK2	84631
ORAI3	93129
LRIT2	340745
HMGA2	8091
ARL8A	127829
STMP1	647087
FBXL19	54620
COLQ	8292
CYP39A1	51302
RNF167	26001
LRIT1	26103
FAM180A	389558
GPR37L1	9283
ZNRF1	84937
COMMD3-BMI1	100532731
CNOT1	23019
R3HCC1L	27291
MAGOH	4116
LUZP2	338645
RDM1	201299
IDO2	169355
PTPN7	5778
CCNB1IP1	57820
SCN1B	6324
TFAM	7019
CHRNA10	57053
EFS	10278
NCAPG2	54892
WDR59	79726
AL606760.1	100507564
HOXB6	3216
IFT22	64792
LRP8	7804
LNX2	222484
PGAP2	27315
KCNS3	3790
HOXB3	3213
FBXL19-AS1	283932
BCYRN1	618
CCPG1	9236
ANTXRL	195977
AC106869.1	101927043
ZNF710-AS1	109729181
RFC2	5982
ZNF710	374655
SPIN2A	54466
ABCE1	6059
ZCRB1	85437
SNORD3B-1	26851
EFCAB8	388795
CXorf51B	100133053
SNORD3B-2	780852
CAAP1	79886
KRTAP2-2	728279
RPSAP52	204010
CXorf51A	100129239
HOXB-AS1	100874362
POPDC2	64091
WDR13	64743
LRRC2-AS1	83598
WEE1	7465
FAM240A	100132146
SETSIP	646817
AC093151.3	102723924
LRRC2	79442
GABARAPL1	23710
ENTHD1	150350
CACNG7	59284
HOXB2	3212
ANXA13	312
BCL2L15	440603
AL589669.1	105373347
AC093151.2	101929901
FOXO6	100132074
KRTAP4-7	100132476
HOXB-AS3	404266
AC068473.1	284241
SIX1	6495
SLC25A11	8402
COX17	10063
RHOBTB3	22836
SP8	221833
TPP2	7174
TDGF1	6997
RSBN1	54665
CLC	1178
NAT10	55226
ABCG5	64240
SRGAP3	9901
EDN2	1907
BTBD8	23285
BTBD8	284697
METTL6	131965
LOXL4	84171
AP4B1-AS1	100287722
POLR1D	51082
AP4B1	10717
FAAH2	158584
LEUTX	342900
BTF3	689
NT5C1B-RDH14	100526794
CHAC1	79094
PIGB	9488
HOXB4	3214
GLRX	2745
SIX4	51804
HOXB5	3215
PTPRVP	148713
RPL23P8	222901
LBP	3929
FMR1-AS1	100126270
CACNG8	59283
EAF1	85403
ABCG8	64241
CHST15	51363
AXIN1	8312
PCDH12	51294
FOXI1	2299
LINC01162	104355138
RDH14	57665
KDR	3791
CACNG6	59285
AJAP1	55966
LDB2	9079
NT5C1B	93034
HIVEP3	59269
PDE1A	5136
PSMD6-AS2	100507062
RNF14	9604
PSMD6	9861
GYPA	2993
LGR6	59352
ZNF337	26152
IDH2	3418
LINC01187	100507267
BMP8A	353500
C1orf146	388649
OXCT2P1	192217
ZNF337-AS1	102724826
NPY4R	5540
DUSP28	285193
PTGER4	5734
PCYT1B-AS1	100874088
NANP	140838
PCYT1B	9468
NCOA7-AS1	104355145
RNPEPL1	57140
NCOA7	135112
TTC33	23548
ANXA8L1	728113
CFAP221	200373
VSTM1	284415
ECPAS	23392
HSD17B12	51144
HCG11	493812
TRMT5	57570
LINC02412	102724933
PLA2G15	23659
ZNF397	84307
UBXN4	23190
PLSCR4	57088
SLU7	10569
SLC38A6	145389
E2F3	1871
THUMPD3	25917
KDM3A	55818
UBE2N	7334
TMEM200A	114801
CCDC110	256309
ZSCAN30	100101467
MAGOH2P	100506898
KHDRBS2	202559
WDR83OS	51398
HMGN4	10473
TMEM220-AS1	101101775
SMLR1	100507203
LINC00842	643650
MIR670HG	100507261
HNRNPA1P33	728643
FAM25BP	100132929
AL121936.1	105374988
SYNGR4	23546
ABT1	29777
NUP98	4928
AC090592.1	105376596
DHPS	1725
RPL36AL	6166
TMEM220	388335
NUDT4	11163
NUDT4	440672
LINC02305	102724338
KDELR1	10945
F2RL1	2150
MGAT2	4247
CYS1	192668
TBL1XR1	79718
SLC25A27	9481
AL513548.3	105374989
CSTA	1475
LINC02425	105369810
DNAAF2	55172
GRAPL	400581
EGFL6	25975
DLGAP5	9787
S100Z	170591
TARM1	441864
LINC02329	105370605
LINC00911	100996280
MIR4422HG	109729135
CCDC58	131076
ZNF322	79692
AC007952.1	79999
GRIN2D	2906
SIGLEC9	27180
NPAS1	4861
ADPRM	56985
LINC02585	102724368
GRAP2	9402
SLC26A6	65010
VAV2	7410
TMEM238L	100289255
C4orf47	441054
UBE2T	29089
OCIAD1-AS1	100861517
PIRT	644139
SDC4	6385
LINC01755	105378738
SRGAP3-AS2	101927416
LINC01753	105378739
SCO1	6341
OAT	4942
TCEANC	170082
TDRD6	221400
NAB1	4664
IL13RA2	3598
AC106897.1	105377590
TBC1D26	353149
SETD6	79918
TCIM	56892
GABRA5	2558
MICALL1	85377
AL591242.1	101926934
PLA2G7	7941
IL21R	50615
LINC01725	101927560
LINC01725	101927587
KCNJ14	3770
DGKZ	8525
CCDC7	79741
TMBIM4	51643
GRWD1	83743
AL049775.1	100506731
FLRT2	23768
HDAC11	79885
AC063977.6	101928517
MNAT1	4331
SIGLEC17P	284367
RGR	5995
ZC3H18	124245
HINT3	135114
CYTH2	9266
SIGLEC7	27036
LINC01994	401103
LINC01995	105374244
BTBD17	388419
TMEM160	54958
NEU2	4759
ZNF286A	57335
LINC01148	283585
MAN2B1	4125
CRHBP	1393
AC245123.1	101927815
SYT2	127833
ATP6V1C1	528
HHIP	64399
IL21R-AS1	283888
PEX5L-AS2	101928790
LINC02080	101928514
RRP9	9136
LINC00868	283994
MAP4K1	11184
HIPK1	204851
ANXA1	301
DYRK1B	9149
PPP1R12B	4660
GABRB3	2562
TCF4	6925
ZC3H4	23211
IGFBP3	3486
TTLL7	79739
GUSBP2	387036
AC008403.2	105372430
AC246817.2	101927815
SYS1	90196
HHIP-AS1	646576
KCNK13	56659
GPR142	350383
HPN-AS1	100128675
GUSBP5	441046
SNHG18	100505806
AC021683.2	100507351
GYPE	2996
SAE1	10055
FXYD3	5349
LINC00240	100133205
CTDP1	9150
LINC01987	100132174
LINC02112	285692
LRRC19	64922
LINC01973	400624
PLPP3	8613
KRTAP4-6	81871
IFT74-AS1	101929602
TAS2R1	50834
PLAA	9373
AC139713.2	101927636
C11orf98	102288414
KRTAP4-5	85289
KRTAP4-4	84616
LGSN	51557
AC011893.1	100507600
LCT	3938
DBNDD2	55861
KRTAP4-3	85290
INTS5	80789
LLPH	84298
PIK3R6	146850
KRTAP4-2	85291
KRTAP4-1	85285
GYPB	2994
CSKMT	751071
LLPH-DT	103625681
KRTAP9-1	728318
LBHD1	79081
WDR83	84292
LINC01767	105378744
KRTAP9-8	83901
DNMT1	1786
OSCAR	126014
FAM173B	134145
IFT74	80173
SP4	6671
AL136309.2	100507506
CLIP3	25999
LINC02330	105370611
PRPF4B	8899
UQCC3	790955
INPP5J	27124
TIPIN	54962
NFE4	58160
PYROXD2	84795
FBXL13	222235
AC129507.1	100506388
LCP2	3937
GU182351.2	553128
SEL1L2	80343
ACD	65057
AC008649.1	105372397
OTUD4	54726
CLIP2	7461
SYS1-DBNDD2	767557
AL807752.4	105376327
ENTPD2	954
GALC	2581
HYMAI	57061
LINC00514	283875
CLDN16	10686
THAP8	199745
PLAGL1	5325
HDAC11-AS1	100874101
LINC00858	170425
TP53TG5	27296
GSX1	219409
MAFG-DT	92659
ZBTB42	100128927
SLC34A2	10568
RAB9A	9367
AC002116.2	101927572
CELSR3	1951
COPZ1	22818
PDX1	3651
BX005132.1	105376680
LINC00638	196872
TMEM207	131920
OR56A3	390083
PTP4A1	7803
CCAR1	55749
ZMAT4	79698
FBXO34	55030
OR56A5	390084
LMOD2	442721
OR52L1	338751
Z98259.3	105376686
HPN	3249
AC024940.1	144203
GLMN	11146
CYC1	1537
MCM6	4175
ECI2	10455
MACROD2-IT1	140848
ETNK1	55500
MACROD2-AS1	100379174
MACROD2	140733
KDM5B	10765
CARMIL2	146206
ANKRD17	26057
WASL	8976
PTTG1	9232
GRB10	2887
SEMA4B	10509
C5orf58	133874
AL078605.2	285804
CDK14	5218
NCKIPSD	51517
HYAL4	23553
POLE2	5427
AC107896.1	105372143
HADH	3033
TAF4B	6875
GUCA2B	2981
SETD1A	9739
GUCA2A	2980
FREM3	166752
NEDD4L	23327
CD33	945
FLRT3	23767
AC004690.2	105375483
SPAM1	6677
HSD3B7	80270
ANAPC10	10393
FOXJ3	22887
ZNF518B	85460
HIPK1-AS1	101928846
FAM171A1	221061
MRPL42	28977
LINC00691	152024
FNBP1	23048
ARSD	414
SIGLEC15	284266
CCDC153	283152
RPE	6120
OR56A4	120793
SUN5	140732
FANCC	2176
PDZD3	79849
S1PR2	9294
NFE2	4778
RPAP2	79871
HIST1H2BJ	8970
LRRC17	10234
HIST1H2AG	8969
KIF5A	3798
CBX5	23468
SAPCD2	89958
FBLN1	2192
SLC7A6OS	84138
OR56A1	120796
MEF2C-AS1	101929423
WDR75	84128
TRAPPC2	6399
TRAPPC2	10597
FBL	2091
PIK3R5	23533
HNRNPA1	3178
SLC7A6	9057
CEP170B	283638
CCSER2	54462
TRMT11	60487
Z95115.1	100507599
ATG7	10533
LINC01376	400945
KLRD1	3824
BRD3OS	266655
CLDN12	9069
CLDN12	102723899
OSR1	130497
TACC2	10579
ATG14	22863
SIGLECL1	284369
AL445931.1	100130548
BRD3	8019
SOCS2	8835
CDKAL1	54901
MIR3142HG	107075116
ULK4P1	89838
TBPL2	387332
NADK	65220
GOLGA8K	653125
FAM217A	222826
